,combination,count,hero1_id,hero2_id,hero1_name,hero2_name
1481,"[67, 98]",2,67,98,Spectre,Timbersaw
2846,"[67, 83]",4,67,83,Spectre,Treant Protector
2742,"[67, 100]",4,67,100,Spectre,Tusk
1147,"[67, 108]",1,67,108,Spectre,Underlord
2844,"[67, 85]",4,67,85,Spectre,Undying
2795,"[67, 70]",4,67,70,Spectre,Ursa
3485,"[67, 112]",6,67,112,Spectre,Winter Wyvern
1219,"[71, 106]",1,71,106,Spirit Breaker,Ember Spirit
2598,"[71, 72]",3,71,72,Spirit Breaker,Gyrocopter
1205,"[71, 91]",1,71,91,Spirit Breaker,Io
1722,"[71, 77]",2,71,77,Spirit Breaker,Lycan
1210,"[71, 111]",1,71,111,Spirit Breaker,Oracle
2552,"[71, 110]",3,71,110,Spirit Breaker,Phoenix
2554,"[71, 101]",3,71,101,Spirit Breaker,Skywrath Mage
1203,"[71, 93]",1,71,93,Spirit Breaker,Slark
1212,"[71, 109]",1,71,109,Spirit Breaker,Terrorblade
1630,"[71, 98]",2,71,98,Spirit Breaker,Timbersaw
2353,"[17, 102]",3,17,102,Storm Spirit,Abaddon
1270,"[17, 73]",1,17,73,Storm Spirit,Alchemist
1826,"[17, 68]",2,17,68,Storm Spirit,Ancient Apparition
1235,"[17, 65]",1,17,65,Storm Spirit,Batrider
3150,"[17, 38]",5,17,38,Storm Spirit,Beastmaster
2122,"[17, 62]",3,17,62,Storm Spirit,Bounty Hunter
2175,"[17, 78]",3,17,78,Storm Spirit,Brewmaster
1213,"[17, 99]",1,17,99,Storm Spirit,Bristleback
1202,"[17, 96]",1,17,96,Storm Spirit,Centaur Warrunner
2668,"[17, 66]",4,17,66,Storm Spirit,Chen
3160,"[17, 56]",5,17,56,Storm Spirit,Clinkz
2149,"[17, 51]",3,17,51,Storm Spirit,Clockwerk
2135,"[17, 55]",3,17,55,Storm Spirit,Dark Seer
3945,"[17, 119]",10,17,119,Storm Spirit,Dark Willow
1992,"[17, 43]",2,17,43,Storm Spirit,Death Prophet
3143,"[17, 87]",5,17,87,Storm Spirit,Disruptor
3133,"[17, 69]",5,17,69,Storm Spirit,Doom
1169,"[17, 107]",1,17,107,Storm Spirit,Earth Spirit
3364,"[17, 103]",6,17,103,Storm Spirit,Elder Titan
1170,"[17, 106]",1,17,106,Storm Spirit,Ember Spirit
3516,"[17, 58]",6,17,58,Storm Spirit,Enchantress
1242,"[17, 41]",1,17,41,Storm Spirit,Faceless Void
3522,"[17, 72]",7,17,72,Storm Spirit,Gyrocopter
3128,"[17, 64]",5,17,64,Storm Spirit,Jakiro
1969,"[17, 23]",2,17,23,Storm Spirit,Kunkka
3761,"[17, 52]",8,17,52,Storm Spirit,Leshrac
2141,"[17, 31]",3,17,31,Storm Spirit,Lich
2684,"[17, 54]",4,17,54,Storm Spirit,Lifestealer
1271,"[17, 26]",1,17,26,Storm Spirit,Lion
2101,"[17, 48]",2,17,48,Storm Spirit,Luna
2830,"[17, 77]",4,17,77,Storm Spirit,Lycan
2805,"[17, 97]",4,17,97,Storm Spirit,Magnus
1798,"[17, 114]",2,17,114,Storm Spirit,Monkey King
3805,"[17, 89]",9,17,89,Storm Spirit,Naga Siren
2680,"[17, 53]",4,17,53,Storm Spirit,Nature's Prophet
3335,"[17, 36]",6,17,36,Storm Spirit,Necrophos
2642,"[17, 60]",4,17,60,Storm Spirit,Night Stalker
3144,"[17, 88]",5,17,88,Storm Spirit,Nyx Assassin
1843,"[17, 84]",2,17,84,Storm Spirit,Ogre Magi
1248,"[17, 57]",1,17,57,Storm Spirit,Omniknight
2663,"[17, 111]",4,17,111,Storm Spirit,Oracle
2007,"[17, 120]",2,17,120,Storm Spirit,Pangolier
3770,"[17, 110]",8,17,110,Storm Spirit,Phoenix
1999,"[17, 45]",2,17,45,Storm Spirit,Pugna
1238,"[17, 39]",1,17,39,Storm Spirit,Queen of Pain
2799,"[17, 86]",4,17,86,Storm Spirit,Rubick
1975,"[17, 27]",2,17,27,Storm Spirit,Shadow Shaman
3631,"[17, 75]",7,17,75,Storm Spirit,Silencer
3130,"[17, 101]",5,17,101,Storm Spirit,Skywrath Mage
3641,"[17, 67]",7,17,67,Storm Spirit,Spectre
1227,"[17, 46]",1,17,46,Storm Spirit,Templar Assassin
1130,"[17, 109]",1,17,109,Storm Spirit,Terrorblade
2159,"[17, 29]",3,17,29,Storm Spirit,Tidehunter
2162,"[17, 19]",3,17,19,Storm Spirit,Tiny
2828,"[17, 83]",4,17,83,Storm Spirit,Treant Protector
2137,"[17, 95]",3,17,95,Storm Spirit,Troll Warlord
3644,"[17, 100]",7,17,100,Storm Spirit,Tusk
1968,"[17, 108]",2,17,108,Storm Spirit,Underlord
2822,"[17, 85]",4,17,85,Storm Spirit,Undying
3134,"[17, 70]",5,17,70,Storm Spirit,Ursa
3764,"[17, 20]",8,17,20,Storm Spirit,Vengeful Spirit
2158,"[17, 92]",3,17,92,Storm Spirit,Visage
3153,"[17, 37]",5,17,37,Storm Spirit,Warlock
3768,"[17, 63]",8,17,63,Storm Spirit,Weaver
3763,"[17, 21]",8,17,21,Storm Spirit,Windranger
2008,"[17, 112]",2,17,112,Storm Spirit,Winter Wyvern
3333,"[17, 30]",6,17,30,Storm Spirit,Witch Doctor
3730,"[17, 42]",8,17,42,Storm Spirit,Wraith King
1278,"[17, 22]",1,17,22,Storm Spirit,Zeus
1214,"[18, 68]",1,18,68,Sven,Ancient Apparition
1215,"[18, 65]",1,18,65,Sven,Batrider
1174,"[18, 38]",1,18,38,Sven,Beastmaster
1196,"[18, 51]",1,18,51,Sven,Clockwerk
1172,"[18, 43]",1,18,43,Sven,Death Prophet
1925,"[18, 87]",2,18,87,Sven,Disruptor
1211,"[18, 69]",1,18,69,Sven,Doom
1801,"[18, 49]",2,18,49,Sven,Dragon Knight
1192,"[18, 106]",1,18,106,Sven,Ember Spirit
1796,"[18, 52]",2,18,52,Sven,Leshrac
1185,"[18, 25]",1,18,25,Sven,Lina
1176,"[18, 36]",1,18,36,Sven,Necrophos
1795,"[18, 60]",2,18,60,Sven,Night Stalker
1186,"[18, 120]",1,18,120,Sven,Pangolier
1208,"[18, 75]",1,18,75,Sven,Silencer
1780,"[18, 101]",2,18,101,Sven,Skywrath Mage
1178,"[18, 34]",1,18,34,Sven,Tinker
1789,"[18, 100]",2,18,100,Sven,Tusk
1809,"[18, 108]",2,18,108,Sven,Underlord
1928,"[18, 85]",2,18,85,Sven,Undying
1175,"[18, 37]",1,18,37,Sven,Warlock
1187,"[18, 112]",1,18,112,Sven,Winter Wyvern
1193,"[18, 30]",1,18,30,Sven,Witch Doctor
598,"[46, 102]",1,46,102,Templar Assassin,Abaddon
559,"[46, 65]",1,46,65,Templar Assassin,Batrider
2181,"[46, 62]",3,46,62,Templar Assassin,Bounty Hunter
3151,"[46, 78]",5,46,78,Templar Assassin,Brewmaster
604,"[46, 99]",1,46,99,Templar Assassin,Bristleback
578,"[46, 61]",1,46,61,Templar Assassin,Broodmother
2882,"[46, 66]",4,46,66,Templar Assassin,Chen
3161,"[46, 51]",5,46,51,Templar Assassin,Clockwerk
2880,"[46, 55]",4,46,55,Templar Assassin,Dark Seer
3766,"[46, 119]",8,46,119,Templar Assassin,Dark Willow
3824,"[46, 87]",9,46,87,Templar Assassin,Disruptor
3154,"[46, 69]",5,46,69,Templar Assassin,Doom
2170,"[46, 49]",3,46,49,Templar Assassin,Dragon Knight
3166,"[46, 107]",5,46,107,Templar Assassin,Earth Spirit
2352,"[46, 103]",3,46,103,Templar Assassin,Elder Titan
599,"[46, 106]",1,46,106,Templar Assassin,Ember Spirit
3158,"[46, 58]",5,46,58,Templar Assassin,Enchantress
3564,"[46, 72]",7,46,72,Templar Assassin,Gyrocopter
1703,"[46, 91]",2,46,91,Templar Assassin,Io
3155,"[46, 64]",5,46,64,Templar Assassin,Jakiro
566,"[46, 90]",1,46,90,Templar Assassin,Keeper of the Light
3542,"[46, 52]",7,46,52,Templar Assassin,Leshrac
2168,"[46, 54]",3,46,54,Templar Assassin,Lifestealer
560,"[46, 80]",1,46,80,Templar Assassin,Lone Druid
1758,"[46, 48]",2,46,48,Templar Assassin,Luna
1735,"[46, 77]",2,46,77,Templar Assassin,Lycan
579,"[46, 97]",1,46,97,Templar Assassin,Magnus
3507,"[46, 89]",6,46,89,Templar Assassin,Naga Siren
3360,"[46, 53]",6,46,53,Templar Assassin,Nature's Prophet
580,"[46, 60]",1,46,60,Templar Assassin,Night Stalker
564,"[46, 88]",1,46,88,Templar Assassin,Nyx Assassin
2154,"[46, 84]",3,46,84,Templar Assassin,Ogre Magi
1757,"[46, 57]",2,46,57,Templar Assassin,Omniknight
1760,"[46, 120]",2,46,120,Templar Assassin,Pangolier
3163,"[46, 110]",5,46,110,Templar Assassin,Phoenix
2155,"[46, 86]",3,46,86,Templar Assassin,Rubick
2148,"[46, 79]",3,46,79,Templar Assassin,Shadow Demon
3090,"[46, 75]",5,46,75,Templar Assassin,Silencer
2354,"[46, 101]",3,46,101,Templar Assassin,Skywrath Mage
567,"[46, 93]",1,46,93,Templar Assassin,Slark
1753,"[46, 67]",2,46,67,Templar Assassin,Spectre
1761,"[46, 109]",2,46,109,Templar Assassin,Terrorblade
561,"[46, 83]",1,46,83,Templar Assassin,Treant Protector
576,"[46, 95]",1,46,95,Templar Assassin,Troll Warlord
3769,"[46, 100]",8,46,100,Templar Assassin,Tusk
2119,"[46, 108]",3,46,108,Templar Assassin,Underlord
3758,"[46, 85]",8,46,85,Templar Assassin,Undying
3156,"[46, 92]",5,46,92,Templar Assassin,Visage
3537,"[46, 112]",7,46,112,Templar Assassin,Winter Wyvern
2384,"[109, 119]",3,109,119,Terrorblade,Dark Willow
1837,"[109, 111]",2,109,111,Terrorblade,Oracle
3238,"[109, 120]",5,109,120,Terrorblade,Pangolier
1818,"[109, 110]",2,109,110,Terrorblade,Phoenix
1100,"[109, 112]",1,109,112,Terrorblade,Winter Wyvern
1979,"[29, 68]",2,29,68,Tidehunter,Ancient Apparition
706,"[29, 62]",1,29,62,Tidehunter,Bounty Hunter
701,"[29, 81]",1,29,81,Tidehunter,Chaos Knight
3370,"[29, 51]",6,29,51,Tidehunter,Clockwerk
2613,"[29, 119]",3,29,119,Tidehunter,Dark Willow
3145,"[29, 43]",5,29,43,Tidehunter,Death Prophet
3776,"[29, 87]",8,29,87,Tidehunter,Disruptor
2624,"[29, 69]",3,29,69,Tidehunter,Doom
3129,"[29, 49]",5,29,49,Tidehunter,Dragon Knight
2038,"[29, 103]",2,29,103,Tidehunter,Elder Titan
2033,"[29, 106]",2,29,106,Tidehunter,Ember Spirit
1990,"[29, 58]",2,29,58,Tidehunter,Enchantress
730,"[29, 33]",1,29,33,Tidehunter,Enigma
3137,"[29, 72]",5,29,72,Tidehunter,Gyrocopter
708,"[29, 59]",1,29,59,Tidehunter,Huskar
698,"[29, 91]",1,29,91,Tidehunter,Io
2625,"[29, 64]",3,29,64,Tidehunter,Jakiro
584,"[29, 104]",1,29,104,Tidehunter,Legion Commander
2875,"[29, 52]",4,29,52,Tidehunter,Leshrac
2874,"[29, 54]",4,29,54,Tidehunter,Lifestealer
2095,"[29, 80]",2,29,80,Tidehunter,Lone Druid
1997,"[29, 48]",2,29,48,Tidehunter,Luna
703,"[29, 77]",1,29,77,Tidehunter,Lycan
2063,"[29, 94]",2,29,94,Tidehunter,Medusa
700,"[29, 82]",1,29,82,Tidehunter,Meepo
2060,"[29, 89]",2,29,89,Tidehunter,Naga Siren
1984,"[29, 60]",2,29,60,Tidehunter,Night Stalker
2872,"[29, 88]",4,29,88,Tidehunter,Nyx Assassin
2620,"[29, 111]",3,29,111,Tidehunter,Oracle
2097,"[29, 76]",2,29,76,Tidehunter,Outworld Devourer
714,"[29, 44]",1,29,44,Tidehunter,Phantom Assassin
713,"[29, 45]",1,29,45,Tidehunter,Pugna
651,"[29, 39]",1,29,39,Tidehunter,Queen of Pain
2558,"[29, 86]",3,29,86,Tidehunter,Rubick
2040,"[29, 101]",2,29,101,Tidehunter,Skywrath Mage
2032,"[29, 109]",2,29,109,Tidehunter,Terrorblade
2065,"[29, 98]",2,29,98,Tidehunter,Timbersaw
2537,"[29, 95]",3,29,95,Tidehunter,Troll Warlord
3358,"[29, 100]",6,29,100,Tidehunter,Tusk
1970,"[29, 40]",2,29,40,Tidehunter,Venomancer
717,"[29, 92]",1,29,92,Tidehunter,Visage
2604,"[29, 30]",3,29,30,Tidehunter,Witch Doctor
1410,"[98, 119]",2,98,119,Timbersaw,Dark Willow
1411,"[98, 107]",2,98,107,Timbersaw,Earth Spirit
982,"[98, 109]",1,98,109,Timbersaw,Terrorblade
980,"[98, 100]",1,98,100,Timbersaw,Tusk
538,"[34, 65]",1,34,65,Tinker,Batrider
2951,"[34, 38]",4,34,38,Tinker,Beastmaster
2982,"[34, 62]",4,34,62,Tinker,Bounty Hunter
2456,"[34, 78]",3,34,78,Tinker,Brewmaster
1960,"[34, 66]",2,34,66,Tinker,Chen
3229,"[34, 51]",5,34,51,Tinker,Clockwerk
549,"[34, 119]",1,34,119,Tinker,Dark Willow
555,"[34, 43]",1,34,43,Tinker,Death Prophet
2452,"[34, 87]",3,34,87,Tinker,Disruptor
1961,"[34, 69]",2,34,69,Tinker,Doom
2953,"[34, 103]",4,34,103,Tinker,Elder Titan
552,"[34, 106]",1,34,106,Tinker,Ember Spirit
1962,"[34, 72]",2,34,72,Tinker,Gyrocopter
1959,"[34, 64]",2,34,64,Tinker,Jakiro
1982,"[34, 52]",2,34,52,Tinker,Leshrac
2968,"[34, 54]",4,34,54,Tinker,Lifestealer
510,"[34, 80]",1,34,80,Tinker,Lone Druid
543,"[34, 48]",1,34,48,Tinker,Luna
535,"[34, 77]",1,34,77,Tinker,Lycan
479,"[34, 97]",1,34,97,Tinker,Magnus
550,"[34, 114]",1,34,114,Tinker,Monkey King
1967,"[34, 89]",2,34,89,Tinker,Naga Siren
548,"[34, 36]",1,34,36,Tinker,Necrophos
2486,"[34, 60]",3,34,60,Tinker,Night Stalker
509,"[34, 84]",1,34,84,Tinker,Ogre Magi
1988,"[34, 57]",2,34,57,Tinker,Omniknight
2524,"[34, 120]",3,34,120,Tinker,Pangolier
545,"[34, 45]",1,34,45,Tinker,Pugna
2454,"[34, 86]",3,34,86,Tinker,Rubick
2088,"[34, 101]",2,34,101,Tinker,Skywrath Mage
480,"[34, 93]",1,34,93,Tinker,Slark
1973,"[34, 95]",2,34,95,Tinker,Troll Warlord
2091,"[34, 100]",2,34,100,Tinker,Tusk
2092,"[34, 108]",2,34,108,Tinker,Underlord
3281,"[34, 85]",5,34,85,Tinker,Undying
2979,"[34, 92]",4,34,92,Tinker,Visage
2952,"[34, 37]",4,34,37,Tinker,Warlock
2098,"[34, 42]",2,34,42,Tinker,Wraith King
2142,"[19, 102]",3,19,102,Tiny,Abaddon
1870,"[19, 73]",2,19,73,Tiny,Alchemist
4070,"[19, 68]",13,19,68,Tiny,Ancient Apparition
1120,"[19, 113]",1,19,113,Tiny,Arc Warden
744,"[19, 65]",1,19,65,Tiny,Batrider
1888,"[19, 38]",2,19,38,Tiny,Beastmaster
2814,"[19, 62]",4,19,62,Tiny,Bounty Hunter
1875,"[19, 78]",2,19,78,Tiny,Brewmaster
2775,"[19, 61]",4,19,61,Tiny,Broodmother
1933,"[19, 96]",2,19,96,Tiny,Centaur Warrunner
246,"[19, 81]",1,19,81,Tiny,Chaos Knight
3109,"[19, 66]",5,19,66,Tiny,Chen
3811,"[19, 56]",9,19,56,Tiny,Clinkz
1893,"[19, 51]",2,19,51,Tiny,Clockwerk
1899,"[19, 55]",2,19,55,Tiny,Dark Seer
4150,"[19, 119]",17,19,119,Tiny,Dark Willow
2295,"[19, 50]",3,19,50,Tiny,Dazzle
1241,"[19, 43]",1,19,43,Tiny,Death Prophet
3667,"[19, 87]",7,19,87,Tiny,Disruptor
3486,"[19, 69]",6,19,69,Tiny,Doom
2781,"[19, 49]",4,19,49,Tiny,Dragon Knight
3499,"[19, 107]",6,19,107,Tiny,Earth Spirit
3453,"[19, 103]",6,19,103,Tiny,Elder Titan
2156,"[19, 106]",3,19,106,Tiny,Ember Spirit
3812,"[19, 58]",9,19,58,Tiny,Enchantress
3592,"[19, 33]",7,19,33,Tiny,Enigma
3063,"[19, 41]",5,19,41,Tiny,Faceless Void
4132,"[19, 72]",16,19,72,Tiny,Gyrocopter
1902,"[19, 59]",2,19,59,Tiny,Huskar
250,"[19, 74]",1,19,74,Tiny,Invoker
3653,"[19, 91]",7,19,91,Tiny,Io
1903,"[19, 64]",2,19,64,Tiny,Jakiro
2124,"[19, 23]",3,19,23,Tiny,Kunkka
1919,"[19, 104]",2,19,104,Tiny,Legion Commander
2791,"[19, 52]",4,19,52,Tiny,Leshrac
3483,"[19, 31]",6,19,31,Tiny,Lich
1898,"[19, 54]",2,19,54,Tiny,Lifestealer
4099,"[19, 25]",14,19,25,Tiny,Lina
1153,"[19, 26]",1,19,26,Tiny,Lion
2294,"[19, 48]",3,19,48,Tiny,Luna
1873,"[19, 77]",2,19,77,Tiny,Lycan
2270,"[19, 97]",3,19,97,Tiny,Magnus
2287,"[19, 94]",3,19,94,Tiny,Medusa
2182,"[19, 114]",3,19,114,Tiny,Monkey King
3448,"[19, 89]",6,19,89,Tiny,Naga Siren
3681,"[19, 53]",8,19,53,Tiny,Nature's Prophet
3968,"[19, 36]",11,19,36,Tiny,Necrophos
1250,"[19, 60]",1,19,60,Tiny,Night Stalker
3449,"[19, 88]",6,19,88,Tiny,Nyx Assassin
3087,"[19, 84]",5,19,84,Tiny,Ogre Magi
1264,"[19, 57]",1,19,57,Tiny,Omniknight
3495,"[19, 111]",6,19,111,Tiny,Oracle
248,"[19, 76]",1,19,76,Tiny,Outworld Devourer
1876,"[19, 120]",2,19,120,Tiny,Pangolier
2292,"[19, 44]",3,19,44,Tiny,Phantom Assassin
3496,"[19, 110]",6,19,110,Tiny,Phoenix
3826,"[19, 45]",9,19,45,Tiny,Pugna
2107,"[19, 39]",3,19,39,Tiny,Queen of Pain
4031,"[19, 86]",12,19,86,Tiny,Rubick
2768,"[19, 79]",4,19,79,Tiny,Shadow Demon
2753,"[19, 27]",4,19,27,Tiny,Shadow Shaman
3851,"[19, 75]",9,19,75,Tiny,Silencer
1204,"[19, 101]",1,19,101,Tiny,Skywrath Mage
1904,"[19, 28]",2,19,28,Tiny,Slardar
238,"[19, 93]",1,19,93,Tiny,Slark
3555,"[19, 67]",7,19,67,Tiny,Spectre
251,"[19, 71]",1,19,71,Tiny,Spirit Breaker
2759,"[19, 46]",4,19,46,Tiny,Templar Assassin
3946,"[19, 109]",10,19,109,Tiny,Terrorblade
236,"[19, 98]",1,19,98,Tiny,Timbersaw
1900,"[19, 34]",2,19,34,Tiny,Tinker
245,"[19, 83]",1,19,83,Tiny,Treant Protector
1908,"[19, 95]",2,19,95,Tiny,Troll Warlord
3960,"[19, 100]",11,19,100,Tiny,Tusk
1946,"[19, 108]",2,19,108,Tiny,Underlord
3088,"[19, 85]",5,19,85,Tiny,Undying
3115,"[19, 70]",5,19,70,Tiny,Ursa
4096,"[19, 20]",14,19,20,Tiny,Vengeful Spirit
2341,"[19, 40]",3,19,40,Tiny,Venomancer
3073,"[19, 47]",5,19,47,Tiny,Viper
1884,"[19, 92]",2,19,92,Tiny,Visage
2105,"[19, 37]",3,19,37,Tiny,Warlock
4028,"[19, 63]",12,19,63,Tiny,Weaver
2796,"[19, 21]",4,19,21,Tiny,Windranger
4010,"[19, 112]",12,19,112,Tiny,Winter Wyvern
3588,"[19, 30]",7,19,30,Tiny,Witch Doctor
3828,"[19, 42]",9,19,42,Tiny,Wraith King
1864,"[19, 22]",2,19,22,Tiny,Zeus
792,"[83, 102]",1,83,102,Treant Protector,Abaddon
800,"[83, 99]",1,83,99,Treant Protector,Bristleback
1738,"[83, 119]",2,83,119,Treant Protector,Dark Willow
793,"[83, 106]",1,83,106,Treant Protector,Ember Spirit
799,"[83, 97]",1,83,97,Treant Protector,Magnus
797,"[83, 94]",1,83,94,Treant Protector,Medusa
2747,"[83, 114]",4,83,114,Treant Protector,Monkey King
795,"[83, 120]",1,83,120,Treant Protector,Pangolier
1739,"[83, 110]",2,83,110,Treant Protector,Phoenix
796,"[83, 86]",1,83,86,Treant Protector,Rubick
798,"[83, 95]",1,83,95,Treant Protector,Troll Warlord
794,"[83, 108]",1,83,108,Treant Protector,Underlord
2749,"[83, 112]",4,83,112,Treant Protector,Winter Wyvern
952,"[95, 102]",1,95,102,Troll Warlord,Abaddon
1374,"[95, 96]",2,95,96,Troll Warlord,Centaur Warrunner
2445,"[95, 119]",3,95,119,Troll Warlord,Dark Willow
1385,"[95, 107]",2,95,107,Troll Warlord,Earth Spirit
2721,"[95, 103]",4,95,103,Troll Warlord,Elder Titan
2447,"[95, 106]",3,95,106,Troll Warlord,Ember Spirit
976,"[95, 104]",1,95,104,Troll Warlord,Legion Commander
2466,"[95, 97]",3,95,97,Troll Warlord,Magnus
1002,"[95, 111]",1,95,111,Troll Warlord,Oracle
1391,"[95, 120]",2,95,120,Troll Warlord,Pangolier
1382,"[95, 110]",2,95,110,Troll Warlord,Phoenix
2722,"[95, 101]",4,95,101,Troll Warlord,Skywrath Mage
1007,"[95, 98]",1,95,98,Troll Warlord,Timbersaw
3255,"[95, 100]",5,95,100,Troll Warlord,Tusk
1383,"[95, 108]",2,95,108,Troll Warlord,Underlord
1003,"[95, 112]",1,95,112,Troll Warlord,Winter Wyvern
3328,"[100, 102]",6,100,102,Tusk,Abaddon
965,"[100, 113]",1,100,113,Tusk,Arc Warden
3346,"[100, 119]",6,100,119,Tusk,Dark Willow
3284,"[100, 106]",5,100,106,Tusk,Ember Spirit
2681,"[100, 104]",4,100,104,Tusk,Legion Commander
1987,"[100, 114]",2,100,114,Tusk,Monkey King
3336,"[100, 111]",6,100,111,Tusk,Oracle
2513,"[100, 120]",3,100,120,Tusk,Pangolier
2696,"[100, 101]",4,100,101,Tusk,Skywrath Mage
3973,"[100, 109]",11,100,109,Tusk,Terrorblade
3348,"[100, 108]",6,100,108,Tusk,Underlord
2531,"[100, 112]",3,100,112,Tusk,Winter Wyvern
2382,"[108, 119]",3,108,119,Underlord,Dark Willow
2801,"[108, 114]",4,108,114,Underlord,Monkey King
1105,"[108, 111]",1,108,111,Underlord,Oracle
1115,"[108, 110]",1,108,110,Underlord,Phoenix
1829,"[108, 112]",2,108,112,Underlord,Winter Wyvern
1069,"[85, 113]",1,85,113,Undying,Arc Warden
1059,"[85, 99]",1,85,99,Undying,Bristleback
1690,"[85, 96]",2,85,96,Undying,Centaur Warrunner
3362,"[85, 119]",6,85,119,Undying,Dark Willow
2372,"[85, 87]",3,85,87,Undying,Disruptor
3318,"[85, 106]",5,85,106,Undying,Ember Spirit
3298,"[85, 91]",5,85,91,Undying,Io
1631,"[85, 90]",2,85,90,Undying,Keeper of the Light
930,"[85, 104]",1,85,104,Undying,Legion Commander
1697,"[85, 97]",2,85,97,Undying,Magnus
1058,"[85, 94]",1,85,94,Undying,Medusa
931,"[85, 114]",1,85,114,Undying,Monkey King
3357,"[85, 89]",6,85,89,Undying,Naga Siren
1634,"[85, 88]",2,85,88,Undying,Nyx Assassin
1636,"[85, 120]",2,85,120,Undying,Pangolier
3355,"[85, 86]",6,85,86,Undying,Rubick
3642,"[85, 101]",7,85,101,Undying,Skywrath Mage
1654,"[85, 93]",2,85,93,Undying,Slark
1688,"[85, 95]",2,85,95,Undying,Troll Warlord
1642,"[85, 100]",2,85,100,Undying,Tusk
2441,"[85, 108]",3,85,108,Undying,Underlord
3372,"[85, 92]",6,85,92,Undying,Visage
1639,"[85, 112]",2,85,112,Undying,Winter Wyvern
3773,"[70, 73]",8,70,73,Ursa,Alchemist
1189,"[70, 113]",1,70,113,Ursa,Arc Warden
3630,"[70, 119]",7,70,119,Ursa,Dark Willow
1704,"[70, 87]",2,70,87,Ursa,Disruptor
2638,"[70, 107]",3,70,107,Ursa,Earth Spirit
1188,"[70, 106]",1,70,106,Ursa,Ember Spirit
1755,"[70, 72]",2,70,72,Ursa,Gyrocopter
2561,"[70, 74]",3,70,74,Ursa,Invoker
1171,"[70, 91]",1,70,91,Ursa,Io
1182,"[70, 90]",1,70,90,Ursa,Keeper of the Light
1702,"[70, 77]",2,70,77,Ursa,Lycan
1715,"[70, 97]",2,70,97,Ursa,Magnus
1195,"[70, 94]",1,70,94,Ursa,Medusa
2690,"[70, 88]",4,70,88,Ursa,Nyx Assassin
1191,"[70, 120]",1,70,120,Ursa,Pangolier
3838,"[70, 110]",9,70,110,Ursa,Phoenix
1183,"[70, 86]",1,70,86,Ursa,Rubick
3634,"[70, 75]",7,70,75,Ursa,Silencer
1762,"[70, 109]",2,70,109,Ursa,Terrorblade
1765,"[70, 100]",2,70,100,Ursa,Tusk
3330,"[70, 85]",6,70,85,Ursa,Undying
1181,"[70, 92]",1,70,92,Ursa,Visage
3772,"[70, 112]",8,70,112,Ursa,Winter Wyvern
1840,"[20, 102]",2,20,102,Vengeful Spirit,Abaddon
3982,"[20, 73]",11,20,73,Vengeful Spirit,Alchemist
345,"[20, 68]",1,20,68,Vengeful Spirit,Ancient Apparition
218,"[20, 113]",1,20,113,Vengeful Spirit,Arc Warden
3263,"[20, 65]",5,20,65,Vengeful Spirit,Batrider
3276,"[20, 38]",5,20,38,Vengeful Spirit,Beastmaster
3888,"[20, 78]",10,20,78,Vengeful Spirit,Brewmaster
2058,"[20, 99]",2,20,99,Vengeful Spirit,Bristleback
3616,"[20, 61]",7,20,61,Vengeful Spirit,Broodmother
2076,"[20, 96]",2,20,96,Vengeful Spirit,Centaur Warrunner
3474,"[20, 66]",6,20,66,Vengeful Spirit,Chen
4095,"[20, 56]",14,20,56,Vengeful Spirit,Clinkz
2806,"[20, 51]",4,20,51,Vengeful Spirit,Clockwerk
332,"[20, 55]",1,20,55,Vengeful Spirit,Dark Seer
3907,"[20, 119]",10,20,119,Vengeful Spirit,Dark Willow
335,"[20, 50]",1,20,50,Vengeful Spirit,Dazzle
3498,"[20, 43]",6,20,43,Vengeful Spirit,Death Prophet
2069,"[20, 87]",2,20,87,Vengeful Spirit,Disruptor
2215,"[20, 69]",3,20,69,Vengeful Spirit,Doom
3450,"[20, 49]",6,20,49,Vengeful Spirit,Dragon Knight
3594,"[20, 107]",7,20,107,Vengeful Spirit,Earth Spirit
2331,"[20, 103]",3,20,103,Vengeful Spirit,Elder Titan
2330,"[20, 106]",3,20,106,Vengeful Spirit,Ember Spirit
2798,"[20, 58]",4,20,58,Vengeful Spirit,Enchantress
2319,"[20, 33]",3,20,33,Vengeful Spirit,Enigma
340,"[20, 41]",1,20,41,Vengeful Spirit,Faceless Void
3829,"[20, 72]",9,20,72,Vengeful Spirit,Gyrocopter
2867,"[20, 59]",4,20,59,Vengeful Spirit,Huskar
3732,"[20, 74]",8,20,74,Vengeful Spirit,Invoker
3114,"[20, 91]",5,20,91,Vengeful Spirit,Io
1861,"[20, 64]",2,20,64,Vengeful Spirit,Jakiro
369,"[20, 90]",1,20,90,Vengeful Spirit,Keeper of the Light
214,"[20, 23]",1,20,23,Vengeful Spirit,Kunkka
1838,"[20, 52]",2,20,52,Vengeful Spirit,Leshrac
265,"[20, 31]",1,20,31,Vengeful Spirit,Lich
333,"[20, 54]",1,20,54,Vengeful Spirit,Lifestealer
3956,"[20, 25]",11,20,25,Vengeful Spirit,Lina
2052,"[20, 80]",2,20,80,Vengeful Spirit,Lone Druid
2726,"[20, 77]",4,20,77,Vengeful Spirit,Lycan
354,"[20, 97]",1,20,97,Vengeful Spirit,Magnus
363,"[20, 82]",1,20,82,Vengeful Spirit,Meepo
